codmunicipio,valor,beneficiarios,ano,mes
4114351,373334,745,2020,11
4114351,331932,727,2020,12
4114351,300,1,2021,1
4114401,2486400,3543,2020,4
4114401,3012000,4215,2020,5
4114401,1911600,2703,2020,6
4114401,3105000,4470,2020,7
4114401,2772000,3966,2020,8
4114401,2567354,4599,2020,9
4114401,1651413,4109,2020,10
4114401,2138556,4296,2020,11
4114401,1975986,4181,2020,12
4114401,37500,24,2021,1
4114500,2265600,3248,2020,4
4114500,2642400,3762,2020,5
4114500,1852800,2616,2020,6
4114500,2707800,3942,2020,7
4114500,2484000,3596,2020,8
4114500,1963106,3882,2020,9
4114500,1337954,3577,2020,10
4114500,1677389,3713,2020,11
4114500,1532933,3641,2020,12
4114500,12600,10,2021,1
4114609,4651800,6783,2020,4
4114609,6249600,8876,2020,5
4114609,3396600,4971,2020,6
4114609,6501600,9611,2020,7
4114609,5743800,8388,2020,8
4114609,6546104,10381,2020,9
4114609,4151599,9080,2020,10
4114609,5439843,9519,2020,11
4114609,4769982,9069,2020,12
4114609,78600,49,2021,1
4114708,814800,1223,2020,4
4114708,1024200,1530,2020,5
4114708,600600,890,2020,6
4114708,1061400,1604,2020,7
4114708,919200,1379,2020,8
4114708,940946,1662,2020,9
4114708,608379,1507,2020,10
4114708,780651,1576,2020,11
4114708,709236,1539,2020,12
4114708,11100,8,2021,1
4114807,5047200,7414,2020,4
4114807,6472800,9462,2020,5
4114807,3714000,5434,2020,6
4114807,6737400,10055,2020,7
4114807,5868600,8686,2020,8
4114807,6344009,10638,2020,9
4114807,4080050,9458,2020,10
4114807,5232499,9919,2020,11
4114807,4798079,9631,2020,12
4114807,54300,45,2021,1
4114906,1504200,2162,2020,4
4114906,1789200,2510,2020,5
4114906,1109400,1558,2020,6
4114906,1795800,2617,2020,7
4114906,1624800,2354,2020,8
4114906,1423736,2679,2020,9
4114906,910644,2440,2020,10
4114906,1174422,2540,2020,11
4114906,1097380,2489,2020,12
4114906,7200,8,2021,1
4115002,1119600,1663,2020,4
4115002,1301400,1911,2020,5
4115002,732600,1053,2020,6
4115002,1309800,1956,2020,7
4115002,1134600,1688,2020,8
4115002,1174795,2020,2020,9
4115002,727308,1817,2020,10
4115002,948483,1891,2020,11
4115002,883516,1830,2020,12
4115002,2400,3,2021,1
4115101,2021400,2924,2020,4
4115101,2287200,3269,2020,5
4115101,1350000,1885,2020,6
4115101,2307600,3361,2020,7
4115101,2013000,2916,2020,8
4115101,1825434,3335,2020,9
4115101,1093284,2923,2020,10
4115101,1409027,2997,2020,11
4115101,1342568,2918,2020,12
4115101,7500,5,2021,1
4115200,40018200,59666,2020,4
4115200,53881200,79594,2020,5
4115200,29759400,44445,2020,6
4115200,56555400,85499,2020,7
4115200,49411800,74144,2020,8
4115200,56092446,91746,2020,9
4115200,36320659,81251,2020,10
4115200,47122032,85602,2020,11
4115200,42175729,82458,2020,12
4115200,551700,466,2021,1
4115309,768600,1136,2020,4
4115309,953400,1366,2020,5
4115309,532800,771,2020,6
4115309,987600,1453,2020,7
4115309,857400,1260,2020,8
4115309,908414,1518,2020,9
4115309,588097,1379,2020,10
4115309,763341,1422,2020,11
4115309,730421,1377,2020,12
4115309,8100,8,2021,1
4115358,496200,748,2020,4
4115358,682200,998,2020,5
4115358,385200,589,2020,6
4115358,725400,1103,2020,7
4115358,655800,993,2020,8
4115358,735746,1204,2020,9
4115358,475411,1059,2020,10
4115358,623517,1112,2020,11
4115358,531249,1068,2020,12
4115358,4500,3,2021,1
4115408,2092800,2985,2020,4
4115408,2530800,3549,2020,5
4115408,1635600,2284,2020,6
4115408,2571600,3722,2020,7
4115408,2310000,3308,2020,8
4115408,2049970,3782,2020,9
4115408,1343886,3407,2020,10
4115408,1708545,3517,2020,11
4115408,1581899,3439,2020,12
4115408,20100,14,2021,1
4115457,889800,1352,2020,4
4115457,1028400,1535,2020,5
4115457,753600,1128,2020,6
4115457,1045200,1586,2020,7
4115457,967200,1459,2020,8
4115457,716242,1580,2020,9
4115457,497897,1476,2020,10
4115457,619505,1522,2020,11
4115457,567296,1495,2020,12
4115457,0,0,2021,1
4115507,657000,953,2020,4
4115507,761400,1092,2020,5
4115507,401400,558,2020,6
4115507,776400,1133,2020,7
4115507,681000,986,2020,8
4115507,680176,1169,2020,9
4115507,409193,1041,2020,10
4115507,544450,1091,2020,11
4115507,512050,1073,2020,12
4115507,3300,5,2021,1
4115606,1790400,2681,2020,4
4115606,2267400,3295,2020,5
4115606,1183800,1769,2020,6
4115606,2329800,3508,2020,7
4115606,2000400,2994,2020,8
4115606,2294899,3715,2020,9
4115606,1366121,3185,2020,10
4115606,1844960,3353,2020,11
4115606,1676401,3235,2020,12
4115606,23100,18,2021,1
4115705,7281000,10630,2020,4
4115705,8843400,12767,2020,5
4115705,4538400,6516,2020,6
4115705,9057600,13281,2020,7
4115705,7779000,11347,2020,8
4115705,8280898,13718,2020,9
4115705,5154982,12405,2020,10
4115705,6878297,13181,2020,11
4115705,6524466,12863,2020,12
4115705,63000,50,2021,1
4115739,710400,1100,2020,4
4115739,774000,1181,2020,5
4115739,555000,853,2020,6
4115739,784800,1215,2020,7
4115739,712800,1106,2020,8
4115739,535092,1193,2020,9
4115739,361007,1125,2020,10
4115739,464807,1174,2020,11
4115739,434426,1152,2020,12
4115739,2400,1,2021,1
4115754,1722600,2434,2020,4
4115754,2021400,2831,2020,5
4115754,1148400,1565,2020,6
4115754,2044800,2933,2020,7
4115754,1810800,2573,2020,8
4115754,1669992,2954,2020,9
4115754,1032337,2643,2020,10
4115754,1310665,2713,2020,11
4115754,1266805,2649,2020,12
4115754,18600,13,2021,1
4115804,5270400,7621,2020,4
4115804,6850200,9762,2020,5
4115804,3526800,5148,2020,6
4115804,7120800,10447,2020,7
4115804,6156600,9013,2020,8
4115804,6995326,11089,2020,9
4115804,4241259,9518,2020,10
4115804,5666730,10101,2020,11
4115804,5241379,9761,2020,12
4115804,59100,42,2021,1
4115853,522000,805,2020,4
4115853,707400,1041,2020,5
4115853,411000,620,2020,6
4115853,720000,1106,2020,7
4115853,615000,948,2020,8
4115853,695641,1169,2020,9
4115853,435709,1034,2020,10
4115853,583308,1091,2020,11
4115853,526917,1059,2020,12
4115853,6300,6,2021,1
4115903,344400,502,2020,4
4115903,409200,591,2020,5
4115903,237000,342,2020,6
4115903,408600,603,2020,7
4115903,360600,524,2020,8
4115903,309544,573,2020,9
4115903,186033,496,2020,10
4115903,245011,532,2020,11
4115903,237511,519,2020,12
4115903,5400,2,2021,1
4116000,238800,364,2020,4
4116000,288600,427,2020,5
4116000,171600,258,2020,6
4116000,298800,456,2020,7
4116000,256200,390,2020,8
4116000,254112,458,2020,9
4116000,160212,418,2020,10
4116000,214212,441,2020,11
4116000,197249,427,2020,12
4116000,2400,3,2021,1
4116059,1309800,1900,2020,4
4116059,1632000,2338,2020,5
4116059,1078200,1543,2020,6
4116059,1697400,2506,2020,7
4116059,1547400,2250,2020,8
4116059,1458774,2590,2020,9
4116059,934898,2279,2020,10
4116059,1183125,2369,2020,11
4116059,1080817,2305,2020,12
4116059,17700,17,2021,1
4116109,2062800,3019,2020,4
4116109,2433600,3506,2020,5
4116109,1492800,2135,2020,6
4116109,2417400,3564,2020,7
4116109,2134800,3135,2020,8
4116109,1768891,3416,2020,9
4116109,1102898,3053,2020,10
4116109,1433644,3200,2020,11
4116109,1357290,3121,2020,12
4116109,12300,11,2021,1
4116208,3317400,4662,2020,4
4116208,3948000,5553,2020,5
4116208,2552400,3522,2020,6
4116208,4065000,5810,2020,7
4116208,3580800,5091,2020,8
4116208,3226463,5893,2020,9
4116208,2119090,5374,2020,10
4116208,2736303,5635,2020,11
4116208,2511983,5524,2020,12
4116208,36900,27,2021,1
4116307,621600,940,2020,4
4116307,750600,1112,2020,5
4116307,423000,629,2020,6
4116307,762000,1150,2020,7
4116307,685800,1011,2020,8
4116307,686427,1201,2020,9
4116307,433737,1087,2020,10
4116307,583996,1145,2020,11
4116307,528450,1120,2020,12
4116307,6900,4,2021,1
4116406,468600,700,2020,4
4116406,579600,846,2020,5
4116406,346800,512,2020,6
4116406,590400,881,2020,7
4116406,520800,773,2020,8
4116406,525465,922,2020,9
4116406,330901,820,2020,10
4116406,411869,826,2020,11
4116406,378441,795,2020,12
4116406,4500,2,2021,1
4116505,175200,263,2020,4
4116505,208200,307,2020,5
4116505,120000,172,2020,6
4116505,218400,327,2020,7
4116505,188400,286,2020,8
4116505,196233,338,2020,9
4116505,107773,274,2020,10
4116505,148014,289,2020,11
4116505,133914,281,2020,12
4116505,1500,2,2021,1
4116604,616200,932,2020,4
4116604,658800,993,2020,5
4116604,438000,646,2020,6
4116604,663600,1012,2020,7
4116604,580800,881,2020,8
4116604,485416,1007,2020,9
4116604,297435,898,2020,10
4116604,398755,934,2020,11
4116604,363733,911,2020,12
4116604,3600,2,2021,1
4116703,1408200,2099,2020,4
4116703,1813800,2645,2020,5
4116703,1083000,1609,2020,6
4116703,1872600,2821,2020,7
4116703,1649400,2469,2020,8
4116703,1649219,2887,2020,9
4116703,1069040,2578,2020,10
4116703,1378605,2685,2020,11
4116703,1214380,2580,2020,12
4116703,16200,14,2021,1
4116802,1233600,1859,2020,4
4116802,1378200,2046,2020,5
4116802,923400,1368,2020,6
4116802,1395600,2112,2020,7
4116802,1265400,1907,2020,8
4116802,1012083,2072,2020,9
4116802,649888,1885,2020,10
4116802,827413,1948,2020,11
4116802,782684,1918,2020,12
4116802,6000,4,2021,1
4116901,3838800,5559,2020,4
4116901,4711200,6780,2020,5
4116901,2824200,4000,2020,6
4116901,4830000,7085,2020,7
4116901,4300800,6294,2020,8
4116901,4197459,7335,2020,9
4116901,2736911,6596,2020,10
4116901,3573887,6933,2020,11
4116901,3239260,6767,2020,12
4116901,30000,27,2021,1
4116950,589200,894,2020,4
4116950,778200,1135,2020,5
4116950,471000,706,2020,6
4116950,801000,1220,2020,7
4116950,729600,1110,2020,8
4116950,737877,1298,2020,9
4116950,485715,1172,2020,10
4116950,626924,1237,2020,11
4116950,570524,1205,2020,12
4116950,6000,4,2021,1
4117008,1360200,2043,2020,4
4117008,1564200,2327,2020,5
4117008,827400,1221,2020,6
4117008,1597800,2407,2020,7
4117008,1356000,2041,2020,8
4117008,1389408,2444,2020,9
4117008,833266,2203,2020,10
4117008,1116215,2292,2020,11
4117008,1032129,2215,2020,12
4117008,3300,4,2021,1
4117057,1897200,2752,2020,4
4117057,2139600,3074,2020,5
4117057,1629600,2338,2020,6
4117057,2206200,3235,2020,7
4117057,2091600,3055,2020,8
4117057,1490551,3158,2020,9
4117057,1042650,2936,2020,10
4117057,1313481,3051,2020,11
4117057,1221263,3007,2020,12
4117057,12300,10,2021,1
4117107,1719600,2500,2020,4
4117107,2089200,3008,2020,5
4117107,1131600,1608,2020,6
4117107,2109000,3097,2020,7
4117107,1806000,2637,2020,8
4117107,1882271,3162,2020,9
4117107,1167781,2786,2020,10
4117107,1509685,2899,2020,11
4117107,1374971,2779,2020,12
4117107,10200,9,2021,1
4117206,914400,1336,2020,4
4117206,1097400,1586,2020,5
4117206,606000,872,2020,6
4117206,1093200,1625,2020,7
4117206,960000,1413,2020,8
4117206,916335,1640,2020,9
4117206,578224,1489,2020,10
4117206,775127,1575,2020,11
4117206,725158,1536,2020,12
4117206,6600,5,2021,1
4117255,1286400,1932,2020,4
4117255,1632600,2407,2020,5
4117255,1012800,1508,2020,6
4117255,1719000,2601,2020,7
4117255,1507800,2257,2020,8
4117255,1601811,2763,2020,9
4117255,1040004,2450,2020,10
4117255,1359993,2585,2020,11
4117255,1187184,2511,2020,12
4117255,8400,9,2021,1
4117214,816000,1213,2020,4
4117214,922800,1355,2020,5
4117214,537000,763,2020,6
4117214,938400,1397,2020,7
4117214,805200,1188,2020,8
4117214,770581,1413,2020,9
4117214,478250,1289,2020,10
4117214,637046,1348,2020,11
4117214,583826,1329,2020,12
4117214,6000,4,2021,1
4117222,711000,1070,2020,4
4117222,990000,1430,2020,5
4117222,605400,919,2020,6
4117222,1038000,1578,2020,7
4117222,934800,1427,2020,8
4117222,1001927,1716,2020,9
4117222,668029,1543,2020,10
4117222,849399,1611,2020,11
4117222,764461,1567,2020,12
4117222,4200,5,2021,1
4117271,1198200,1872,2020,4
4117271,1371600,2083,2020,5
4117271,790200,1220,2020,6
4117271,1375200,2135,2020,7
4117271,1209000,1881,2020,8
4117271,1137309,2178,2020,9
4117271,704530,2000,2020,10
4117271,936303,2099,2020,11
4117271,903774,2074,2020,12
4117271,6600,5,2021,1
4117297,516000,789,2020,4
4117297,596400,897,2020,5
4117297,318000,484,2020,6
4117297,597600,914,2020,7
4117297,502200,768,2020,8
4117297,469708,892,2020,9
4117297,288892,806,2020,10
4117297,391322,854,2020,11
4117297,360121,835,2020,12
4117297,2700,2,2021,1
4117305,4724400,6738,2020,4
4117305,5221200,7375,2020,5
4117305,3435600,4755,2020,6
4117305,5265600,7551,2020,7
4117305,4758600,6775,2020,8
4117305,3768858,7440,2020,9
4117305,2398270,6714,2020,10
4117305,3036547,6925,2020,11
4117305,2889757,6726,2020,12
4117305,27600,19,2021,1
4117404,403200,603,2020,4
4117404,508800,737,2020,5
4117404,289800,434,2020,6
4117404,514200,767,2020,7
4117404,457200,683,2020,8
4117404,461138,792,2020,9
4117404,287769,703,2020,10
4117404,374850,729,2020,11
4117404,344720,709,2020,12
4117404,4500,5,2021,1
4117453,712800,1045,2020,4
4117453,914400,1315,2020,5
4117453,493800,726,2020,6
4117453,931800,1381,2020,7
4117453,834000,1226,2020,8
4117453,887900,1445,2020,9
4117453,530094,1211,2020,10
4117453,708786,1282,2020,11
4117453,630364,1228,2020,12
4117453,7800,5,2021,1
4117503,5421600,7748,2020,4
4117503,6933600,9882,2020,5
4117503,3883800,5524,2020,6
4117503,7171800,10457,2020,7
4117503,6395400,9246,2020,8
4117503,6651433,11065,2020,9
4117503,4256348,9803,2020,10
4117503,5505925,10274,2020,11
4117503,5054657,9848,2020,12
4117503,81900,68,2021,1
4117602,6841200,8758,2020,4
4117602,8278200,10476,2020,5
4117602,5015400,6272,2020,6
4117602,8520600,11139,2020,7
4117602,7825800,10048,2020,8
4117602,7338399,11594,2020,9
4117602,4683710,10198,2020,10
4117602,6005408,10625,2020,11
4117602,5616807,10153,2020,12
4117602,78000,54,2021,1
4117701,4044000,5944,2020,4
4117701,5173800,7470,2020,5
4117701,2974800,4393,2020,6
4117701,5401800,8045,2020,7
4117701,4933800,7248,2020,8
4117701,5339187,8858,2020,9
4117701,3471387,7986,2020,10
4117701,4528875,8410,2020,11
4117701,4068813,8112,2020,12
4117701,38400,36,2021,1
4117800,3055800,4451,2020,4
4117800,3488400,5019,2020,5
4117800,2201400,3142,2020,6
4117800,3502800,5128,2020,7
4117800,3117600,4549,2020,8
4117800,2619911,5079,2020,9
4117800,1702835,4687,2020,10
4117800,2149487,4843,2020,11
4117800,2045810,4782,2020,12
4117800,9600,10,2021,1
4117909,3240600,4727,2020,4
4117909,4374000,6244,2020,5
4117909,2348400,3454,2020,6
4117909,4525200,6709,2020,7
4117909,3914400,5772,2020,8
4117909,4455821,7159,2020,9
4117909,2753515,6165,2020,10
4117909,3600820,6475,2020,11
4117909,3236742,6217,2020,12
4117909,69600,54,2021,1
4118006,1317600,1899,2020,4
4118006,1745400,2478,2020,5
4118006,907800,1319,2020,6
4118006,1815600,2652,2020,7
4118006,1560000,2287,2020,8
4118006,1758114,2796,2020,9
4118006,1062000,2396,2020,10
4118006,1398463,2531,2020,11
4118006,1267496,2445,2020,12
4118006,12300,9,2021,1
4118105,1587000,2306,2020,4
4118105,1933800,2788,2020,5
4118105,1081200,1530,2020,6
4118105,1961400,2871,2020,7
4118105,1725000,2528,2020,8
4118105,1653503,2930,2020,9
4118105,1011622,2569,2020,10
4118105,1325600,2716,2020,11
4118105,1207354,2613,2020,12
4118105,15000,11,2021,1
4118204,20533800,28275,2020,4
4118204,27606000,38080,2020,5
4118204,16480800,22685,2020,6
4118204,29124600,41052,2020,7
4118204,25693800,36097,2020,8
4118204,27254179,43651,2020,9
4118204,17996938,38968,2020,10
4118204,22992071,41051,2020,11
4118204,20336145,39492,2020,12
4118204,283800,211,2021,1
4118303,495600,714,2020,4
4118303,573000,808,2020,5
4118303,313200,431,2020,6
4118303,556200,808,2020,7
4118303,470400,674,2020,8
4118303,436968,783,2020,9
4118303,260215,702,2020,10
4118303,341637,719,2020,11
4118303,314473,701,2020,12
4118303,2100,3,2021,1
4118402,12289200,17689,2020,4
4118402,15271200,21815,2020,5
4118402,8291400,11800,2020,6
4118402,15598800,22853,2020,7
4118402,13347600,19455,2020,8
4118402,14100648,23542,2020,9
4118402,8817151,20973,2020,10
4118402,11626006,22147,2020,11
4118402,10803544,21568,2020,12
4118402,147000,111,2021,1
4118451,537000,792,2020,4
4118451,723000,1023,2020,5
4118451,412800,629,2020,6
4118451,760200,1131,2020,7
4118451,660600,968,2020,8
4118451,769949,1226,2020,9
4118451,488686,1076,2020,10
4118451,645377,1129,2020,11
4118451,575655,1090,2020,12
4118451,5400,3,2021,1
4118501,9069600,12901,2020,4
4118501,11659200,16394,2020,5
4118501,6329400,9026,2020,6
4118501,11970600,17340,2020,7
4118501,10569600,15209,2020,8
4118501,11477492,18364,2020,9
4118501,7243970,16082,2020,10
4118501,9329706,16757,2020,11
4118501,8566102,16024,2020,12
4118501,120900,92,2021,1
4118600,805200,1214,2020,4
4118600,1008000,1467,2020,5
4118600,601800,906,2020,6
4118600,1061400,1603,2020,7
4118600,952800,1422,2020,8
4118600,963443,1684,2020,9
4118600,615734,1513,2020,10
4118600,788235,1576,2020,11
4118600,704576,1537,2020,12
4118600,4800,4,2021,1
4118709,814200,1253,2020,4
4118709,1173600,1733,2020,5
4118709,738600,1134,2020,6
4118709,1272600,1967,2020,7
4118709,1137600,1743,2020,8
4118709,1273325,2182,2020,9
4118709,886533,2014,2020,10
4118709,1123275,2101,2020,11
4118709,953948,2069,2020,12
4118709,6600,6,2021,1
4118808,2076000,3039,2020,4
4118808,2505000,3620,2020,5
4118808,1455600,2077,2020,6
4118808,2552400,3776,2020,7
4118808,2252400,3333,2020,8
4118808,2148747,3818,2020,9
4118808,1344611,3386,2020,10
4118808,1734655,3521,2020,11
4118808,1615433,3408,2020,12
4118808,13500,11,2021,1
4118857,959400,1429,2020,4
4118857,1165800,1718,2020,5
4118857,692400,1017,2020,6
4118857,1200000,1804,2020,7
4118857,1039200,1550,2020,8
4118857,1062405,1855,2020,9
4118857,667965,1654,2020,10
4118857,884096,1732,2020,11
4118857,792157,1666,2020,12
4118857,8700,7,2021,1
4118907,1480200,2218,2020,4
4118907,1949400,2889,2020,5
4118907,1050600,1567,2020,6
4118907,2027400,3072,2020,7
4118907,1770000,2691,2020,8
4118907,2069291,3387,2020,9
4118907,1318187,3035,2020,10
4118907,1761017,3223,2020,11
4118907,1581918,3136,2020,12
4118907,13800,10,2021,1
4119004,766200,1196,2020,4
4119004,955800,1448,2020,5
4119004,580200,896,2020,6
4119004,1005000,1573,2020,7
4119004,877800,1361,2020,8
4119004,968109,1695,2020,9
4119004,618772,1519,2020,10
4119004,840261,1622,2020,11
4119004,723860,1581,2020,12
4119004,600,1,2021,1
4119103,1234200,1841,2020,4
4119103,1741200,2524,2020,5
4119103,1141800,1709,2020,6
4119103,1868400,2826,2020,7
4119103,1738200,2619,2020,8
4119103,1892394,3189,2020,9
4119103,1254758,2791,2020,10
4119103,1612591,2938,2020,11
4119103,1363732,2818,2020,12
4119103,19500,12,2021,1
4119152,16725000,23799,2020,4
4119152,21127200,29949,2020,5
4119152,11749200,16533,2020,6
4119152,21900600,31723,2020,7
4119152,19377000,27823,2020,8
4119152,20301090,33310,2020,9
4119152,12872525,29563,2020,10
4119152,16864366,31153,2020,11
4119152,15499193,30001,2020,12
4119152,231000,175,2021,1
4119251,397200,595,2020,4
4119251,458400,683,2020,5
4119251,307800,455,2020,6
4119251,468600,711,2020,7
4119251,420000,641,2020,8
4119251,373886,746,2020,9
4119251,250174,697,2020,10
4119251,322313,722,2020,11
4119251,296603,710,2020,12
4119251,0,0,2021,1
4119202,1165200,1797,2020,4
4119202,1383600,2109,2020,5
4119202,852000,1308,2020,6
4119202,1432800,2222,2020,7
4119202,1293000,2002,2020,8
4119202,1188694,2268,2020,9
4119202,783216,2107,2020,10
